person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,actual_loan_status,logistic_prob,tree_prob,logistic_pred,tree_pred
23,1,0,34540,0,3,6000,4,9.63,0.17,4,664,1,0,0.38596367463276504,0.6225490196078499,0,1
26,0,3,145005,2,0,25000,0,11.01,0.17,3,619,0,0,2.5147624404558923e-05,0.0,0,0
34,1,0,154645,8,0,3000,0,11.01,0.02,10,569,1,1,0.2019128991002968,0.48189588189584603,0,0
47,1,0,225202,25,0,14000,2,8.9,0.06,16,649,0,0,4.66506802815338e-06,0.0,0,0
22,1,4,32518,0,0,4400,5,11.49,0.14,3,625,0,0,6.192783393949933e-05,0.0,0,0
30,0,0,84680,8,0,8000,1,9.91,0.09,5,654,1,0,0.093815133814238,0.25027306488019907,0,0
30,1,3,28747,7,2,7000,5,7.51,0.24,8,650,0,0,7.632801475952323e-05,0.0,0,0
21,0,1,50302,1,3,7000,5,5.79,0.14,2,681,1,0,0.05234432563430429,0.25027306488019907,0,0
25,0,0,36501,1,3,3000,2,12.21,0.08,4,675,1,1,0.32753662834027664,0.6225490196078499,0,1
32,1,3,37132,10,3,8000,5,7.74,0.22,9,666,1,0,0.3059941963576036,0.6225490196078499,0,1
24,1,1,90673,4,3,11054,3,10.05,0.12,4,678,0,0,3.3572511762284564e-05,0.0,0,0
29,1,0,61046,9,2,9725,5,12.12,0.16,7,664,0,0,7.695553353713268e-05,0.0,0,0
24,1,0,58425,0,0,4800,0,10.05,0.08,2,603,1,0,0.23801913339933217,0.25027306488019907,0,0
24,1,0,78796,0,0,3300,1,7.51,0.04,2,628,0,0,9.173479962033932e-06,0.0,0,0
24,0,4,95223,0,3,7000,5,6.03,0.07,3,574,0,0,7.1191012017316634e-06,0.0,0,0
42,1,3,42725,20,3,3252,1,8.73,0.08,10,667,1,0,0.19338967734219023,0.25027306488019907,0,0
30,0,3,48796,8,3,2400,3,8.49,0.05,10,526,0,0,2.758479926864865e-05,0.0,0,0
29,1,0,38211,5,3,5000,1,13.24,0.13,9,610,0,0,0.00039656231442610363,0.0,0,0
40,0,4,66930,17,0,6000,4,9.76,0.09,14,727,1,1,0.036365072175337604,0.25027306488019907,0,0
22,1,1,63504,0,0,2650,5,12.99,0.04,3,654,0,0,2.3698883830749062e-05,0.0,0,0
22,1,3,32784,3,3,10000,4,15.41,0.31,2,525,1,1,0.98140954479115,1.0,1,1
30,1,1,49005,7,3,16000,0,11.48,0.33,8,605,1,1,0.927719419011564,1.0,1,1
24,0,1,47400,1,3,10000,0,11.01,0.21,3,658,0,0,0.0002580436128896033,0.0,0,0
26,0,4,35991,1,3,1000,3,7.74,0.03,4,627,0,0,1.1208287106849485e-05,0.0,0,0
27,0,0,29953,6,2,8500,5,5.42,0.28,6,583,1,0,0.31319427772574565,0.4617196702002318,0,0
23,1,0,41843,0,2,10950,5,7.29,0.26,2,644,0,0,7.941813868271155e-05,0.0,0,0
27,1,1,63265,2,0,8000,0,8.9,0.13,10,696,0,0,2.2052389909856984e-05,0.0,0,0
22,1,3,106465,2,0,25000,0,15.35,0.23,4,569,1,1,0.7426093278886078,0.8321334503950876,1,1
23,1,1,73365,1,3,9600,1,14.65,0.13,2,683,1,0,0.6653959638802694,0.9388794567062748,1,1
29,1,1,50133,5,3,3500,0,11.97,0.07,9,673,0,0,9.680721957167418e-05,0.0,0,0
22,1,1,66830,4,0,13000,4,13.85,0.19,3,658,0,0,0.00011509806744274327,0.0,0,0
33,0,1,138904,12,3,14398,5,11.11,0.1,5,621,0,0,2.1568758816201308e-05,0.0,0,0
23,0,3,44401,0,3,7000,1,8.04,0.16,4,637,0,0,5.7941710521488873e-05,0.0,0,0
23,1,1,109167,0,3,25000,0,11.36,0.23,3,678,1,0,0.47872595147670294,0.48189588189584603,0,0
28,1,1,51242,6,3,10000,1,9.32,0.2,9,671,1,0,0.4585093650428218,0.25027306488019907,0,0
31,1,1,41705,9,3,12000,3,13.16,0.29,9,600,1,1,0.9156993494586148,1.0,1,1
25,1,3,67186,4,3,3600,0,8.9,0.05,3,672,1,0,0.16168827126095334,0.25027306488019907,0,0
28,0,4,64302,5,0,14500,3,7.29,0.23,7,680,1,0,0.0965197162335435,0.25027306488019907,0,0
22,1,1,37123,0,3,6000,1,14.79,0.16,4,652,1,1,0.8337077056893264,0.9388794567062748,1,1
24,1,3,49640,6,3,6000,1,7.68,0.12,4,626,1,0,0.22970052334390773,0.25027306488019907,0,0
29,1,4,152213,6,0,6226,5,9.69,0.04,8,669,0,0,5.160521703331664e-06,0.0,0,0
23,0,1,41467,0,3,9000,4,11.01,0.22,4,582,1,1,0.6559580369467047,0.6225490196078499,1,1
37,0,3,124342,15,3,10000,1,15.62,0.08,12,563,1,1,0.6349069501285268,0.9388794567062748,1,1
31,0,1,37157,7,3,7200,4,15.96,0.19,6,665,1,0,0.8115128741878324,0.9388794567062748,1,1
24,1,0,107717,4,0,25000,5,15.65,0.23,4,576,1,1,0.5841015370815771,0.8321334503950876,1,1
21,0,1,36861,1,0,3000,4,5.99,0.08,4,645,0,0,3.2888166979064363e-06,0.0,0,0
30,0,1,100638,9,0,5851,5,10.33,0.06,8,690,0,0,5.092664311794487e-06,0.0,0,0
23,1,1,78997,0,3,16000,4,14.59,0.2,4,662,1,0,0.6806877616288436,0.9388794567062748,1,1
37,1,3,58810,17,3,3000,1,6.99,0.05,14,646,0,0,1.2648066474365288e-05,0.0,0,0
25,1,1,94604,2,0,25000,2,9.64,0.26,4,615,1,0,0.28522703091326435,0.4617196702002318,0,0
27,0,0,85004,5,0,5600,4,5.42,0.07,7,675,1,0,0.010904287665420466,0.25027306488019907,0,0
22,1,1,44761,0,3,18725,5,6.54,0.42,3,667,1,1,0.6961276787395249,1.0,1,1
22,0,4,67145,0,0,4800,3,12.98,0.07,4,691,0,0,2.2038523235574962e-05,0.0,0,0
25,1,1,54928,5,3,10025,3,5.42,0.18,4,690,0,0,1.7368073511922407e-05,0.0,0,0
22,0,1,21790,0,0,1000,5,11.36,0.05,2,686,1,0,0.0680524030647354,0.9571385451252645,0,1
28,1,4,77603,7,0,7210,3,7.37,0.09,8,724,0,0,3.952616833981965e-06,0.0,0,0
33,0,0,135983,12,0,25000,1,9.28,0.18,10,722,0,0,5.790733907842031e-06,0.0,0,0
25,1,4,93823,6,0,6149,3,6.01,0.07,5,582,0,0,5.470648191570077e-06,0.0,0,0
22,0,3,85072,0,0,14400,5,11.71,0.17,4,650,0,0,2.573706539265838e-05,0.0,0,0
24,1,0,86886,1,3,3000,2,7.43,0.03,2,628,0,0,1.4523613941241618e-05,0.0,0,0
28,1,4,97237,7,3,22000,5,9.76,0.23,9,639,0,0,4.959160718310458e-05,0.0,0,0
24,1,1,49307,3,3,2000,4,11.4,0.04,3,585,1,0,0.29080231163329723,0.48189588189584603,0,0
29,0,1,141988,5,2,20000,5,6.17,0.14,9,606,1,0,0.025314964672577656,0.25027306488019907,0,0
23,1,0,67647,0,3,8000,0,11.01,0.12,3,691,0,0,9.644279227300864e-05,0.0,0,0
22,0,1,20983,0,3,3050,1,9.91,0.15,3,612,1,1,0.5143128499554426,0.9571385451252645,1,1
38,1,0,150467,16,0,25000,0,13.02,0.17,13,628,0,0,5.262178758258687e-05,0.0,0,0
23,1,0,84715,0,2,10000,1,11.01,0.12,4,558,0,0,0.0001273589536454452,0.0,0,0
29,1,1,49847,8,0,8000,4,14.91,0.16,8,628,0,0,0.00019572966316642088,0.0,0,0
27,1,2,61298,3,0,15000,5,10.62,0.24,5,730,1,0,0.21906531927792028,0.25027306488019907,0,0
32,0,3,93452,14,0,10000,1,16.77,0.11,8,677,1,0,0.4449448067993209,0.8321334503950876,0,1
23,1,4,18211,0,3,3000,2,8.0,0.16,3,623,1,1,0.42812281212086445,0.9571385451252645,0,1
28,1,1,61106,4,0,8000,4,5.99,0.13,6,594,0,0,9.61627083468528e-06,0.0,0,0
29,1,3,121261,5,2,10000,4,6.92,0.08,8,649,1,0,0.040320644656193935,0.25027306488019907,0,0
25,1,3,73071,4,2,10000,0,16.49,0.14,3,647,1,0,0.816765151587158,0.8321334503950876,1,1
35,1,2,129022,12,0,8000,0,6.92,0.06,9,636,1,0,0.043688271504571045,0.25027306488019907,0,0
25,0,1,77856,0,0,8000,5,8.45,0.1,4,650,1,0,0.0408794132832282,0.25027306488019907,0,0
24,1,0,57549,0,0,7500,1,7.65,0.13,5,642,1,0,0.12318504154744393,0.25027306488019907,0,0
39,1,1,75910,13,3,20000,4,12.68,0.26,13,697,1,1,0.5866734912195667,1.0,1,1
28,1,4,36885,5,0,15000,5,11.01,0.41,9,679,1,0,0.8186089939387985,0.4617196702002318,1,0
28,1,1,31450,6,3,11500,4,14.46,0.37,7,622,1,1,0.9765297881540895,1.0,1,1
47,1,3,214500,24,0,9000,0,11.18,0.04,17,521,0,0,3.6281464547726154e-05,0.0,0,0
43,1,0,55864,15,3,13000,3,15.7,0.23,13,643,1,1,0.8914176868244573,0.9388794567062748,1,1
33,1,4,175018,9,3,1800,3,12.99,0.01,6,681,0,0,4.505928163656535e-05,0.0,0,0
23,0,0,54067,2,0,6500,1,7.51,0.12,4,613,1,0,0.09323719588486291,0.25027306488019907,0,0
31,0,4,29041,9,3,5000,1,11.14,0.17,8,634,1,0,0.5870540131869626,0.6225490196078499,1,1
32,1,1,75334,10,0,6000,4,11.36,0.08,6,673,0,0,1.8852808476376556e-05,0.0,0,0
24,1,0,511121,2,0,10000,1,7.88,0.02,2,678,1,0,0.02465010410369038,0.25027306488019907,0,0
29,0,0,109095,10,3,16163,1,12.48,0.15,9,595,0,0,0.00011182498127305121,0.0,0,0
23,0,1,41759,1,2,3200,5,7.14,0.08,3,514,0,0,1.7733652092902853e-05,0.0,0,0
22,1,4,48497,1,3,5113,0,9.39,0.11,4,588,0,0,0.00011309566030820938,0.0,0,0
26,0,3,83651,4,0,15000,4,7.49,0.18,3,506,0,0,2.273140333329436e-05,0.0,0,0
31,1,3,59987,8,3,7000,0,12.69,0.12,6,550,0,0,0.0004484694361744597,0.0,0,0
25,0,1,163130,7,0,16000,5,11.01,0.1,3,636,1,0,0.04670287178881607,0.48189588189584603,0,0
22,1,0,65575,0,3,6000,1,7.42,0.09,3,623,1,0,0.17094747620740955,0.25027306488019907,0,0
24,1,3,85124,6,3,4000,5,13.49,0.05,4,616,0,0,7.275243012414097e-05,0.0,0,0
38,1,3,92128,16,0,18125,2,14.84,0.2,12,595,0,0,0.0002390362980745626,0.0,0,0
25,1,0,26816,0,3,7500,3,11.34,0.28,2,551,1,1,0.9289344275986708,1.0,1,1
24,1,3,107319,0,2,24000,3,11.01,0.22,2,600,0,0,9.429265404316525e-05,0.0,0,0
23,1,3,101729,0,0,7000,0,6.92,0.07,2,578,0,0,1.3395799171501109e-05,0.0,0,0
28,1,0,70519,7,3,6000,2,12.42,0.09,6,541,0,0,0.00021417360887929077,0.0,0,0
39,0,3,37202,14,2,5000,5,12.81,0.13,13,690,1,0,0.2795291628740169,0.6225490196078499,0,1
23,1,3,63278,0,2,9250,3,13.16,0.15,3,545,0,0,0.0003369925004399359,0.0,0,0
31,0,0,87276,9,0,5785,1,8.17,0.07,10,591,1,0,0.06715475544201159,0.25027306488019907,0,0
24,1,3,51572,0,3,6000,2,14.96,0.12,3,608,1,1,0.7874674696482737,0.9388794567062748,1,1
23,1,1,29553,0,3,3000,2,11.12,0.1,5,648,1,1,0.4188378199249046,0.6225490196078499,0,1
31,0,1,66882,11,3,10000,3,10.47,0.15,10,692,1,0,0.2035942829297946,0.25027306488019907,0,0
22,1,1,22614,0,3,3000,5,11.01,0.13,2,579,1,1,0.5233496101277395,0.9571385451252645,1,1
36,1,0,92453,9,3,16000,3,8.94,0.17,12,651,1,0,0.21159467920667208,0.25027306488019907,0,0
24,1,4,72728,1,3,3500,1,11.86,0.05,4,691,1,0,0.2816237787500229,0.48189588189584603,0,0
21,0,4,29967,0,3,2000,1,11.14,0.07,4,599,0,0,8.150706028319455e-05,0.0,0,0
22,1,1,65786,0,3,8075,3,13.06,0.12,3,543,0,0,0.00030247863658511824,0.0,0,0
33,0,0,174001,12,0,5000,3,8.9,0.03,10,665,1,0,0.024565706554864366,0.25027306488019907,0,0
36,1,0,144923,15,0,30000,3,9.87,0.21,13,706,0,0,7.625274821579853e-06,0.0,0,0
26,0,0,81238,3,3,25000,4,15.21,0.31,2,531,1,1,0.9137197334547678,1.0,1,1
27,0,0,49135,7,3,3000,4,7.05,0.06,8,639,0,0,7.53198744263086e-06,0.0,0,0
25,1,0,49047,1,3,5600,3,14.61,0.11,4,635,0,0,0.0003029639270101771,0.0,0,0
30,0,3,28479,7,3,1000,4,11.49,0.04,5,673,1,0,0.15465300649175295,0.6225490196078499,0,1
33,1,0,69212,9,0,15000,1,10.39,0.22,7,660,0,0,8.51456948945893e-05,0.0,0,0
29,0,1,101273,11,3,15000,2,13.43,0.15,10,638,1,0,0.41360986038479713,0.48189588189584603,0,0
37,0,3,53677,14,0,5000,4,7.49,0.09,13,694,1,0,0.023892708705980585,0.25027306488019907,0,0
32,1,3,245848,13,2,25000,1,11.12,0.1,5,617,1,0,0.11100981639794011,0.48189588189584603,0,0
30,1,0,45250,10,2,10000,5,6.03,0.22,10,656,0,0,2.3561238685286952e-05,0.0,0,0
26,1,1,73080,3,0,12000,2,10.42,0.16,3,676,1,0,0.20460563142596586,0.25027306488019907,0,0
29,1,3,29707,6,3,5000,4,10.74,0.17,10,664,1,0,0.464468388915235,0.6225490196078499,0,1
26,0,4,65991,1,3,2400,1,9.32,0.04,3,600,1,0,0.1855559559951889,0.25027306488019907,0,0
21,1,4,63326,0,3,1500,1,11.99,0.02,3,711,0,0,3.831675209954728e-05,0.0,0,0
28,0,1,42847,6,3,4250,4,14.7,0.1,6,619,0,0,0.00018643048272662903,0.0,0,0
23,1,0,45239,0,0,10000,1,7.74,0.22,3,685,0,0,4.6884215795722756e-05,0.0,0,0
23,0,0,117250,0,3,30000,5,10.65,0.26,2,652,1,1,0.22079105281707884,1.0,0,1
26,1,4,37163,2,3,11700,3,11.71,0.31,2,610,1,1,0.9116735740991175,1.0,1,1
33,0,1,84962,8,3,9000,2,11.58,0.11,5,676,1,0,0.2773268119226975,0.48189588189584603,0,0
23,1,1,39689,0,3,4000,1,7.68,0.1,3,565,0,0,6.672694697126044e-05,0.0,0,0
22,1,4,78905,4,3,8000,1,6.54,0.1,4,647,0,0,1.623668797296269e-05,0.0,0,0
29,1,0,75787,7,0,12000,5,10.81,0.16,8,574,0,0,4.580458673324037e-05,0.0,0,0
28,0,1,51418,4,3,1281,3,5.97,0.02,5,666,0,0,4.013515223695065e-06,0.0,0,0
26,1,3,241030,3,0,15000,1,14.79,0.06,3,626,0,0,5.0408292304497104e-05,0.0,0,0
22,1,1,65692,3,0,5000,1,15.62,0.08,2,517,0,0,0.0003681524394376074,0.0,0,0
22,1,3,74488,3,0,12000,3,13.49,0.16,4,533,0,0,0.0001947181389300004,0.0,0,0
25,0,3,58205,5,0,20000,2,11.52,0.34,6,652,0,0,0.0002489002846865863,0.0,0,0
24,1,1,102803,1,3,15000,3,13.11,0.15,3,579,0,0,0.00021498613633249964,0.0,0,0
23,1,3,43990,0,3,12250,4,11.01,0.28,3,640,1,1,0.7695545927615077,1.0,1,1
24,1,3,29666,2,3,3994,5,12.62,0.13,3,696,0,0,0.0001111729573264285,0.0,0,0
35,1,0,121797,14,0,25000,4,10.59,0.21,8,542,0,0,4.243507112546685e-05,0.0,0,0
40,1,1,49109,16,2,10000,1,11.01,0.2,16,698,1,0,0.47240219663722766,0.48189588189584603,0,0
32,0,4,79158,8,0,8000,4,11.01,0.1,5,639,0,0,1.7721919259196902e-05,0.0,0,0
30,0,1,65866,11,3,4425,4,17.49,0.07,9,577,0,0,0.0003489607944397226,0.0,0,0
29,1,4,56312,5,3,4631,2,12.81,0.08,8,632,1,1,0.4723115032277243,0.48189588189584603,0,0
34,0,4,77929,15,0,6400,1,8.0,0.08,9,685,0,0,5.48008139010897e-06,0.0,0,0
23,0,0,75796,0,3,14000,0,10.99,0.18,4,651,0,0,0.00012158348199934844,0.0,0,0
30,0,1,227919,7,0,16000,2,16.35,0.07,8,685,1,0,0.1840578720485943,0.8321334503950876,0,1
27,1,0,75264,7,0,15000,0,11.01,0.2,8,662,0,0,7.777686154035736e-05,0.0,0,0
24,0,1,85367,0,2,24087,4,10.04,0.28,4,704,1,0,0.24082039101954975,0.4617196702002318,0,0
26,0,4,90906,7,3,12000,5,10.37,0.13,4,670,1,0,0.12625295798033911,0.25027306488019907,0,0
38,0,1,91037,14,0,20000,5,11.36,0.22,11,656,1,0,0.15811727980252607,0.48189588189584603,0,0
25,1,0,25919,3,3,2800,2,15.21,0.11,4,607,1,1,0.8125701948775308,0.9388794567062748,1,1
22,1,3,35693,1,0,5000,5,9.25,0.14,4,576,1,0,0.20538166919774614,0.6225490196078499,0,1
25,1,0,19955,1,3,3200,4,9.32,0.16,4,553,1,1,0.5754271274612768,0.9571385451252645,1,1
23,1,1,57737,0,3,4000,1,12.53,0.07,4,680,0,0,9.718499170230732e-05,0.0,0,0
25,0,1,101923,2,0,4303,4,10.25,0.04,4,637,0,0,8.008006547026888e-06,0.0,0,0
24,1,3,84742,3,0,3000,1,6.39,0.04,3,643,1,0,0.03532560514259296,0.25027306488019907,0,0
24,1,3,90129,3,3,3500,3,7.29,0.04,3,645,0,0,1.073830914085934e-05,0.0,0,0
28,0,0,85931,5,3,3200,2,14.61,0.04,5,617,1,1,0.46424380853665403,0.9388794567062748,0,1
25,0,3,103597,2,0,5000,0,11.14,0.05,3,611,1,1,0.1556294613703305,0.48189588189584603,0,0
30,0,1,79413,9,0,12000,4,7.66,0.15,7,683,1,0,0.037550380511152774,0.25027306488019907,0,0
24,1,0,107342,6,0,10000,4,11.49,0.09,4,651,0,0,1.729041696601591e-05,0.0,0,0
44,1,3,45484,20,3,3500,4,12.87,0.08,13,622,0,0,0.00010926388544442679,0.0,0,0
24,1,1,118634,2,3,10000,2,7.51,0.08,4,587,1,0,0.12438110514035633,0.25027306488019907,0,0
26,0,1,44024,4,0,4500,2,10.59,0.1,2,673,1,1,0.13527012961209942,0.25027306488019907,0,0
31,1,0,51582,6,3,6000,5,13.44,0.12,10,647,0,0,0.00014117683737526938,0.0,0,0
24,1,3,85055,2,3,6425,3,13.72,0.08,2,631,1,0,0.49268133526775687,0.7734082397003778,0,1
23,1,4,51118,0,2,6500,5,6.03,0.13,2,679,1,0,0.06035885736682698,0.25027306488019907,0,0
30,1,0,65674,8,0,24000,2,18.72,0.37,8,611,1,1,0.9748297328140842,0.932872655478776,1,1
24,0,0,43111,3,3,5662,1,12.26,0.13,3,602,0,0,0.00021261077488255765,0.0,0,0
24,0,3,136330,2,0,8600,0,13.11,0.06,4,659,1,0,0.17179498353656542,0.48189588189584603,0,0
22,0,3,144904,0,3,24000,1,9.91,0.17,4,638,1,0,0.16450983322450147,0.25027306488019907,0,0
27,1,0,60745,2,3,8400,5,11.01,0.14,5,642,1,1,0.3531201892160192,0.48189588189584603,0,0
26,0,0,72948,4,2,9800,5,11.01,0.13,4,634,0,0,3.317445724573155e-05,0.0,0,0
22,1,1,27045,0,3,1600,4,11.01,0.06,4,547,0,0,9.080556247721206e-05,0.0,0,0
24,1,4,55552,0,0,6000,5,5.79,0.11,3,558,0,0,9.036112401932847e-06,0.0,0,0
25,1,0,79222,1,3,4200,0,11.01,0.05,2,490,0,0,0.00020070003097545758,0.0,0,0
25,1,3,34338,2,3,1500,3,11.89,0.04,3,588,1,0,0.375120362522364,0.6225490196078499,0,1
25,0,3,210838,4,0,7839,1,12.45,0.04,4,645,0,0,1.849590186166866e-05,0.0,0,0
26,1,3,90941,2,3,4000,4,12.65,0.04,2,618,0,0,6.802722141066257e-05,0.0,0,0
28,0,0,35926,8,3,4800,5,15.23,0.13,7,601,0,0,0.00029162540914109383,0.0,0,0
37,1,3,72861,14,0,12000,0,12.73,0.16,15,695,0,0,7.553739872311519e-05,0.0,0,0
32,0,3,51647,10,3,5000,0,10.08,0.1,9,627,0,0,6.497961780841519e-05,0.0,0,0
24,0,3,38134,3,3,8000,1,7.25,0.21,5,522,1,1,0.5389871084614849,0.6225490196078499,1,1
38,1,0,192035,15,3,25000,1,18.09,0.13,15,713,1,1,0.5313859476605143,0.9388794567062748,1,1
42,0,3,92137,22,3,12000,1,14.91,0.13,12,602,1,1,0.6391358878959723,0.9388794567062748,1,1
24,0,3,64902,0,0,21000,5,10.65,0.32,4,681,0,0,7.568633441953007e-05,0.0,0,0
30,0,1,123590,7,0,12250,1,7.66,0.1,8,548,1,0,0.07170253936151784,0.25027306488019907,0,0
23,1,1,102819,1,0,7000,0,8.42,0.07,3,600,0,0,1.81887679166866e-05,0.0,0,0
28,0,4,41290,1,3,12000,4,7.66,0.29,9,604,1,1,0.5326939764298159,1.0,1,1
24,1,1,74663,4,3,12250,5,12.23,0.16,4,675,1,0,0.3587189236510744,0.48189588189584603,0,0
34,1,4,32082,9,3,10000,5,12.42,0.31,7,671,1,1,0.8735091654266266,1.0,1,1
36,0,0,258024,15,0,9400,2,15.62,0.04,12,699,1,0,0.14522839878126112,0.8321334503950876,0,1
32,1,1,900803,10,0,30000,0,9.91,0.03,8,647,0,0,2.267217429216863e-06,0.0,0,0
43,0,4,60747,18,0,16000,4,13.49,0.26,13,706,1,0,0.43833880237121065,0.4617196702002318,0,0
27,1,3,40493,5,3,5000,4,15.21,0.12,9,629,0,0,0.0003336544194561545,0.0,0,0
28,1,1,168813,5,0,10000,4,13.95,0.06,8,653,1,1,0.1551061927433412,0.4635761589403981,0,0
29,1,4,144766,9,0,7000,4,8.46,0.05,10,639,0,0,4.706266558225161e-06,0.0,0,0
23,1,4,71696,2,0,21600,1,11.89,0.3,2,655,0,0,0.00025128428740434284,0.0,0,0
23,1,1,39009,0,0,1000,1,10.59,0.03,2,617,1,1,0.1582226424560631,0.6225490196078499,0,1
25,1,0,88620,5,0,2820,3,12.22,0.03,6,657,1,0,0.11801751977807512,0.48189588189584603,0,0
28,1,0,30075,5,3,1500,3,13.51,0.05,7,654,1,1,0.41404630233126094,0.6225490196078499,0,1
31,1,0,163321,9,0,15000,1,13.85,0.09,9,656,0,0,3.937193972261698e-05,0.0,0,0
24,1,1,102245,0,2,20000,4,11.83,0.2,3,583,1,0,0.4589745995272702,0.48189588189584603,0,0
29,1,1,55102,8,3,12000,3,12.99,0.22,7,676,0,0,0.0003337154685474408,0.0,0,0
22,0,4,18635,1,3,1000,5,16.29,0.05,5,662,1,1,0.45814545991829403,0.9388794567062748,0,1
36,0,0,157052,16,3,20000,1,11.0,0.13,14,604,1,0,0.18795509190227125,0.25027306488019907,0,0
28,1,0,146233,7,0,5400,4,5.99,0.04,6,661,1,0,0.01400331363328048,0.25027306488019907,0,0
23,0,1,79992,1,0,4000,0,15.62,0.05,4,654,1,1,0.38133521023909134,0.8321334503950876,0,1
28,1,4,124557,4,0,10000,5,7.51,0.08,10,578,0,0,5.66749900965105e-06,0.0,0,0
22,0,0,39901,2,0,5000,4,7.49,0.13,3,656,1,0,0.05820559940250113,0.6225490196078499,0,1
25,0,0,58556,3,0,14072,5,11.01,0.24,6,573,0,0,9.33492893847719e-05,0.0,0,0
25,1,3,101901,3,0,6000,5,10.62,0.06,4,627,0,0,1.3027246582937475e-05,0.0,0,0
29,1,0,121050,7,3,15000,3,9.88,0.12,9,695,1,0,0.11877310652677243,0.25027306488019907,0,0
30,1,0,112415,7,0,18000,2,15.23,0.16,9,643,0,0,0.00012065791540700394,0.0,0,0
47,1,3,58536,26,3,2500,3,14.65,0.04,17,659,1,0,0.39628610148975796,0.9388794567062748,0,1
22,0,0,43700,0,3,4000,0,5.42,0.09,3,634,0,0,1.4008595805845794e-05,0.0,0,0
38,1,0,59168,17,3,19000,3,14.96,0.32,16,661,1,1,0.9043563981068236,1.0,1,1
24,1,4,60987,4,3,10000,5,12.11,0.16,3,698,1,0,0.360642084956856,0.48189588189584603,0,0
26,1,4,145343,3,0,13000,1,10.99,0.09,2,594,0,0,3.200309969341408e-05,0.0,0,0
29,1,1,75488,5,3,1559,1,12.87,0.02,6,618,0,0,0.00010081875476136134,0.0,0,0
26,0,1,115204,5,3,4800,0,11.01,0.04,4,654,0,0,3.510448679613891e-05,0.0,0,0
24,0,4,133231,3,3,25000,2,15.7,0.19,2,675,1,0,0.5247145405366456,0.9388794567062748,1,1
22,1,3,82272,0,0,9600,1,14.96,0.12,4,656,1,0,0.4957763719064044,0.8321334503950876,0,1
32,0,3,127061,8,0,10000,1,6.55,0.08,8,659,1,0,0.02341563634146708,0.25027306488019907,0,0
38,0,3,142830,18,0,11400,0,10.59,0.08,12,546,1,0,0.14649112711950105,0.25027306488019907,0,0
23,0,1,144993,0,0,6000,5,13.06,0.04,4,634,0,0,1.526518527916431e-05,0.0,0,0
24,1,3,231335,0,3,22000,3,11.01,0.1,2,668,0,0,1.7468125356393417e-05,0.0,0,0
25,1,0,95822,2,3,20331,4,7.24,0.21,3,631,1,0,0.16336233887296533,0.25027306488019907,0,0
25,1,1,58778,1,0,3000,5,11.99,0.05,4,662,0,0,1.88169478521452e-05,0.0,0,0
27,0,1,130454,5,0,21600,1,11.01,0.17,10,665,1,0,0.10553895054179369,0.48189588189584603,0,0
27,1,1,132710,2,3,18000,3,9.91,0.14,5,644,1,0,0.18757314700037422,0.25027306488019907,0,0
23,0,0,48242,5,0,2800,1,12.87,0.06,4,657,1,1,0.194032409091543,0.48189588189584603,0,0
27,0,1,70451,6,3,6971,5,10.01,0.1,8,700,1,0,0.09182071504648347,0.25027306488019907,0,0
29,1,0,111340,8,0,14000,2,6.03,0.13,8,653,1,0,0.03281902825270324,0.25027306488019907,0,0
22,0,0,31313,0,2,5000,5,8.37,0.16,2,577,1,0,0.24893036246533606,0.6225490196078499,0,1
28,1,1,124130,4,0,6000,3,5.79,0.05,8,582,0,0,4.223804370902663e-06,0.0,0,0
22,0,1,73675,0,0,5300,4,11.01,0.07,4,528,0,0,2.8457715812838367e-05,0.0,0,0
25,1,3,63890,1,3,7798,3,13.91,0.12,2,633,1,1,0.6268868091101005,0.7734082397003778,1,1
43,0,3,84739,24,3,19200,3,11.01,0.23,11,681,1,0,0.3230936617121001,0.48189588189584603,0,0
23,0,3,64066,0,0,4000,5,10.42,0.06,4,638,0,0,9.446062931256183e-06,0.0,0,0
27,0,4,58351,6,3,2800,3,7.49,0.05,5,591,1,0,0.08532718646425602,0.25027306488019907,0,0
24,1,0,32783,1,3,4764,4,10.99,0.15,5,587,0,0,0.00019487981859678193,0.0,0,0
30,0,1,64980,11,3,4000,1,6.65,0.06,8,660,1,0,0.05521886384948029,0.25027306488019907,0,0
22,0,4,67178,0,3,5000,1,11.01,0.07,3,680,0,0,3.764883056876917e-05,0.0,0,0
32,1,0,92857,11,3,10000,3,13.24,0.11,9,695,1,1,0.34773299282295084,0.48189588189584603,0,0
24,1,4,60975,2,0,6000,4,6.17,0.1,2,660,1,0,0.03436277551059682,0.25027306488019907,0,0
22,0,0,58944,0,0,3000,0,11.01,0.05,2,530,0,0,5.1000136658352135e-05,0.0,0,0
24,0,1,53853,2,0,10000,4,9.99,0.19,3,713,1,0,0.13545897707755022,0.25027306488019907,0,0
29,0,0,71791,4,3,20000,2,19.32,0.28,5,631,1,1,0.9660634093872609,1.0,1,1
22,0,3,37337,0,3,10000,3,9.63,0.27,4,698,1,1,0.5420840652154605,1.0,1,1
23,0,3,68735,2,0,25000,2,16.17,0.36,4,577,1,1,0.9234138473752429,0.932872655478776,1,1
